movieId,genre_id
162276,8
162276,11
162278,11
162278,16
162280,6
162280,11
162282,6
162282,11
162282,16
162284,6
162284,11
162286,5
162286,14
162288,8
162288,14
162292,6
162292,8
162294,5
162294,8
162296,6
162296,11
162296,13
162296,16
162298,8
162300,1
162300,5
162302,11
162302,16
162304,11
162308,5
162310,11
162310,16
162312,11
162314,1
162314,5
162316,8
162316,13
162318,8
162320,8
162322,1
162322,6
162322,16
162328,8
162328,14
162330,8
162332,5
162334,7
162336,8
162336,14
162338,8
162338,14
162338,16
162340,8
162344,5
162346,11
162348,13
162348,16
162350,1
162350,18
162352,8
162356,1
162356,8
162356,17
162358,1
162362,1
162362,15
162362,16
162364,8
162364,14
162368,7
162372,7
162374,5
162374,8
162378,8
162380,1
162380,8
162380,14
162382,8
162382,14
162384,4
162384,8
162384,14
162384,18
162386,8
162386,18
162388,1
162388,4
162388,8
162388,18
162390,4
162390,8
162390,14
162392,8
162392,18
162394,2
162394,3
162394,4
162394,15
162396,1
162396,5
162402,1
162402,15
162406,7
162408,5
162410,5
162414,8
162416,3
162416,9
162418,6
162418,8
162418,13
162418,16
162422,5
162424,8
162426,5
162428,7
162430,15
162434,1
162434,15
162434,16
162436,1
162436,15
162436,16
162442,11
162442,16
162444,8
162444,14
162444,17
162448,3
162448,8
162448,11
162450,11
162450,16
162452,7
162456,8
162458,7
162460,8
162460,11
162460,13
162462,3
162464,8
162464,17
162468,8
162468,14
162470,2
162470,3
162470,9
162472,7
162474,5
162478,1
162478,5
162478,6
162480,11
162480,16
162482,6
162482,11
162482,13
162482,16
162484,1
162484,2
162484,4
162488,5
162488,14
162496,1
162496,2
162498,6
162498,8
162498,16
162500,1
162500,8
162500,14
162500,18
162502,8
162506,8
162508,11
162508,16
162510,6
162510,16
162512,5
162512,8
162514,8
162518,8
162520,5
162522,5
162522,8
162530,11
162536,16
162540,5
162542,14
162542,16
162544,1
162544,2
162544,11
162546,4
162546,7
162552,18
162554,8
162556,8
162558,11
162560,5
162568,8
162572,7
162576,8
162576,11
162578,2
162578,3
162578,4
162578,9
162582,5
162584,7
162586,8
162586,14
162588,16
162590,5
162590,14
162592,8
162594,15
162594,16
162596,8
162598,8
162600,9
162602,16
162604,5
162606,6
162606,8
162606,16
162610,8
162610,13
162610,16
162612,7
162616,5
162616,8
162618,11
162618,16
162620,5
162622,8
162622,13
162622,14
162624,8
162624,14
162626,8
162626,16
162628,8
162628,11
162628,13
162632,8
162632,9
162634,8
162634,14
162636,5
162636,8
162638,14
162638,16
162640,1
162640,8
162642,8
162646,5
162648,1
162648,14
162648,16
162652,1
162652,5
162654,1
162654,2
162654,8
162656,1
162656,5
162658,14
162658,16
162660,8
162662,7
162664,5
162664,14
162666,1
162666,6
162666,8
162668,5
162668,14
162670,1
162670,9
162672,2
162672,8
162672,14
162674,8
162676,1
162676,8
162676,17
162678,7
162680,8
162682,7
162700,5
162700,8
162700,9
162700,11
162700,14
162704,8
162712,1
162712,15
162712,16
162714,8
162716,3
162718,3
162718,11
162718,13
162718,15
162724,5
162726,8
162728,8
162728,17
162730,8
162730,16
162732,8
162734,1
162734,6
162734,8
162736,5
162736,14
162738,5
162738,8
162744,5
162748,7
162750,7
162750,8
162752,5
162754,5
162756,5
162756,8
162758,5
162762,8
162764,7
162766,1
162768,8
162774,7
162776,5
162776,11
162776,13
162776,16
162778,8
162780,1
162780,16
162782,6
162782,8
162784,5
162794,5
162794,8
162798,5
162800,11
162806,8
162806,16
162814,8
162816,5
162816,8
162818,2
162818,8
162820,8
162820,9
162820,14
162820,15
162822,5
162822,9
162822,15
162824,5
162824,8
162826,8
162828,6
162828,8
162828,16
162830,8
162830,14
162832,8
162834,8
162838,8
162840,7
162842,5
162844,16
162846,5
162846,11
162846,15
162848,1
162848,15
162852,5
162852,11
162854,5
162856,8
162856,14
162858,8
162858,16
162860,8
162868,5
162870,5
162870,8
162872,8
162874,7
162876,5
162878,16
162880,8
162880,16
162882,16
162884,1
162884,7
162888,5
162890,5
162894,7
162896,5
162898,5
162900,5
162906,5
162908,5
162914,5
162916,5
162918,5
162920,5
162922,5
162924,5
162930,5
162930,8
162932,8
162934,5
162934,8
162940,8
162946,8
162946,16
162948,8
162948,16
162950,6
162950,13
162952,8
162956,1
162956,6
162958,2
162958,3
162960,8
162960,17
162962,16
162964,3
162964,7
162968,1
162968,3
162968,13
162970,1
162970,3
162970,9
162972,1
162972,3
162972,9
162974,1
162974,3
162974,9
162976,1
162976,3
162976,9
162978,1
162978,3
162978,9
162982,3
162982,8
162982,15
162984,5
162984,8
162986,5
162988,1
162988,3
162988,16
162990,1
162990,3
162990,15
162994,8
162994,14
162996,15
162996,16
162998,7
163000,5
163000,8
163000,9
163002,8
163004,8
163006,8
163008,1
163012,11
163014,4
163014,5
163018,2
163018,7
163020,8
163022,8
163022,14
163028,11
163028,16
163030,8
163032,8
163034,8
163036,7
163044,5
163044,8
163048,1
163050,7
163052,4
163052,8
163052,14
163054,8
163056,1
163056,2
163056,9
163056,15
163060,8
163062,1
163062,17
163064,1
163064,16
163066,3
163066,4
163066,5
163068,1
163070,5
163072,3
163072,4
163084,1
163084,18
163086,8
163088,1
163088,11
163088,16
163092,5
163092,8
163094,8
163096,8
163098,1
163098,2
163098,9
163098,15
163100,8
163102,1
163102,8
163106,1
163106,3
163108,8
163110,8
163110,17
163112,3
163116,1
163116,6
163116,8
163118,8
163120,8
163122,11
163124,7
163126,7
163128,8
163128,14
163132,11
163134,3
163134,8
163134,9
163134,14
163136,3
163138,5
163138,14
163140,2
163140,4
163140,5
163140,9
163142,1
163142,5
163142,8
163144,7
163146,5
163148,8
163150,2
163150,8
163150,15
163152,8
163154,3
163158,8
163158,14
163164,5
163164,6
163168,1
163168,2
163168,14
163170,2
163172,18
163174,1
163174,2
163174,9
163178,17
163180,8
163180,13
163180,14
163180,16
163190,7
163194,1
163194,2
163194,4
163196,1
163196,15
163196,16
163202,7
163206,11
163208,9
163208,11
163214,13
163214,16
163232,16
163234,8
163234,14
163240,5
163240,8
163242,5
163242,8
163242,14
163246,5
163256,6
163256,8
163256,13
163260,6
163260,8
163260,13
163262,6
163262,13
163266,6
163266,8
163266,13
163268,6
163268,13
163270,6
163270,8
163270,13
163272,6
163272,13
163274,11
163276,11
163276,16
163278,8
163278,14
163282,5
163282,6
163284,1
163284,5
163284,14
163284,18
163286,9
163290,5
163292,5
163292,6
163294,5
163294,14
163296,13
163296,16
163300,1
163300,2
163300,8
163302,5
163302,8
163304,8
163306,8
163308,8
163310,7
163312,5
163314,7
163318,5
163318,8
163320,5
163328,5
163334,5
163342,5
163344,4
163344,5
163346,5
163350,5
163350,14
163352,5
163354,5
163356,5
163358,5
163358,14
163360,5
163360,14
163364,5
163366,8
163368,5
163370,5
163370,14
163372,5
163376,8
163382,1
163382,5
163384,5
163386,3
163388,3
163388,5
163390,7
163392,8
163396,7
163404,11
163412,5
163414,5
163414,6
163414,8
163420,13
163422,5
163422,8
163426,5
163428,8
163430,8
163432,8
163436,8
163438,8
163440,8
163444,8
163446,8
163450,6
163450,13
163450,16
163452,8
163456,1
163456,5
163458,5
163460,5
163462,1
163462,5
163464,11
163464,16
163466,5
163466,8
163466,14
163468,5
163470,1
163470,6
163470,8
163472,16
163474,6
163474,8
163476,3
163478,1
163478,5
163478,11
163478,15
163480,8
163486,5
163488,1
163488,5
163492,15
163492,16
163494,5
163496,8
163500,7
163500,13
163502,5
163504,5
163508,8
163510,8
163512,8
163514,11
163517,5
163519,3
163519,5
163521,5
163523,5
163525,5
163527,5
163529,5
163531,5
163533,7
163535,1
163535,8
163535,16
163539,8
163541,8
163541,14
163541,17
163543,1
163543,6
163543,18
163545,11
163545,13
163547,8
163549,5
163551,11
163551,16
163553,6
163553,8
163553,16
163555,7
163557,8
163559,16
163561,11
163563,7
163565,16
163569,15
163571,1
163571,6
163571,8
163571,16
163573,11
163573,13
163573,16
163576,7
163587,5
163587,8
163589,8
163593,4
163593,8
163593,14
163599,8
163599,14
163601,8
163603,8
163611,7
163615,1
163615,7
163617,8
163619,1
163619,16
163625,5
163625,8
163625,14
163627,11
163631,8
163631,14
163633,1
163633,2
163633,11
163633,16
163639,3
163641,11
163641,13
163641,16
163643,11
163645,8
163645,17
163647,11
163651,11
163651,16
163653,5
163655,5
163661,8
163663,8
163669,8
163671,5
163671,8
163673,9
163673,15
163679,7
163681,4
163681,9
163681,11
163683,8
163685,7
163687,1
163687,8
163687,16
163689,7
163691,7
163693,1
163695,3
163697,11
163699,8
163701,11
163703,5
163705,5
163707,11
163711,6
163711,11
163711,16
163713,1
163713,6
163713,16
163715,1
163715,6
163715,16
163717,8
163717,14
163719,8
163723,8
163725,8
163731,6
163731,16
163733,8
163735,1
163735,8
163739,8
163745,1
163745,4
163745,8
163747,9
163747,14
163749,1
163749,16
163751,4
163751,8
163755,8
163757,8
163757,11
163759,8
163761,3
163761,4
163761,8
163763,3
163763,4
163763,5
163765,3
163765,5
163767,3
163769,5
163771,7
163773,7
163775,1
163775,16
163779,5
163779,14
163781,5
163783,5
163783,8
163787,1
163787,2
163787,8
163789,7
163793,1
163793,2
163797,8
163797,14
163799,7
163801,8
163803,5
163805,8
163807,5
163807,8
163811,5
163811,8
163813,5
163815,5
163815,16
163817,13
163817,16
163819,18
163821,5
163821,13
163823,5
163823,14
163825,1
163825,8
163831,2
163833,6
163833,16
163835,2
163835,6
163835,8
163837,8
163843,8
163847,5
163847,6
163847,13
163851,6
163851,8
163853,1
163855,5
163859,1
163861,6
163861,16
163863,16
163865,8
163871,5
163871,11
163871,13
163873,11
163875,1
163877,7
163881,5
163883,7
163885,5
163885,14
163887,2
163887,5
163887,6
163891,8
163893,8
163893,13
163893,16
163897,5
163901,8
163901,16
163901,17
163905,5
163905,8
163909,8
163911,1
163911,17
163913,8
163915,8
163919,11
163923,5
163925,3
163925,5
163927,8
163929,6
163929,8
163929,14
163931,8
163931,17
163933,1
163933,8
163935,8
163937,11
163937,16
163939,16
163941,4
163941,5
163941,8
163943,7
163943,8
163945,8
163945,11
163945,13
163945,16
163947,7
163949,7
163951,1
163951,8
163955,8
163955,14
163957,13
163959,8
163961,8
163961,15
163965,5
163969,4
163969,8
163971,8
163979,7
163981,11
163983,5
163985,15
163985,16
163987,4
163987,5
163989,7
163991,7
163995,3
163995,4
163997,3
163999,11
164001,5
164003,11
164003,15
164005,1
164005,3
164005,5
164007,8
164007,13
164009,5
164013,8
164017,11
164019,7
164021,8
164023,5
164023,8
164027,8
164029,16
164031,17
164033,2
164033,13
164033,15
164035,2
164035,13
164035,15
164037,1
164037,8
164039,7
164041,8
164041,16
164043,5
164047,3
164047,4
164049,3
164049,5
164057,5
164057,14
164059,5
164059,14
164061,8
164061,14
164063,8
164065,8
164067,5
164067,14
164069,5
164071,8
164073,8
164075,7
164077,11
164079,5
164079,8
164081,7
164083,8
164083,9
164085,8
164093,3
164093,9
164093,11
164095,1
164095,8
164095,16
164097,8
164101,7
164103,11
164105,5
164105,8
164107,6
164107,7
164111,8
164111,14
164113,2
164113,7
164115,16
164117,5
164119,11
164121,6
164121,11
164123,2
164123,11
164123,15
164125,11
164127,11
164131,3
164135,5
164135,14
164137,4
164137,5
164137,14
164139,5
164139,8
164139,14
164141,8
164143,11
164143,13
164143,16
164145,6
164145,11
164145,16
164147,7
164147,15
164149,8
164151,1
164151,6
164151,8
164151,16
164153,8
164159,13
164161,8
164163,4
164163,5
164163,8
164163,9
164165,4
164167,11
164171,5
164173,8
164173,9
164173,13
164175,8
164175,9
164179,15
164181,2
164183,11
164183,15
164183,16
164185,5
164185,8
164185,11
164185,15
164185,16
164189,5
164189,7
164191,7
164194,8
164194,14
164196,8
164198,3
164198,4
164198,9
164200,3
164200,4
164200,5
164202,2
164202,9
164202,11
164202,15
164204,4
164204,8
164206,7
164208,2
164208,8
164210,15
164214,1
164214,11
164216,11
164218,16
164220,6
164220,7
164222,5
164226,1
164226,2
164226,5
164226,9
164226,15
164226,16
164228,5
164230,1
164230,8
164230,16
164232,8
164234,9
164234,11
164236,8
164238,8
164240,1
164240,8
164240,14
164242,5
164244,5
164244,14
164246,8
164246,16
164254,6
164254,8
164254,16
164256,8
164258,5
164258,8
164262,7
164264,7
164266,8
164266,16
164268,5
164270,6
164270,9
164272,1
164272,2
164274,5
164274,9
164276,5
164278,4
164278,7
164280,8
164280,9
164282,5
164282,8
164282,9
164284,1
164284,8
164286,5
164286,8
164288,13
164288,16
164292,5
164298,5
164298,8
164300,8
164308,8
164308,11
164310,2
164310,15
164314,1
164314,5
164314,8
164316,8
164316,16
164326,11
164326,16
164328,11
164336,11
164338,11
164338,16
164342,8
164344,5
164348,11
164348,15
164350,14
164352,11
164352,15
164354,13
164354,14
164354,16
164356,5
164363,6
164363,8
164363,16
164365,16
164367,8
164367,11
164367,15
164367,16
164369,5
164369,8
164371,2
164371,9
164371,15
164373,11
164373,16
164375,5
164379,1
164379,2
164379,5
164381,1
164381,6
164381,13
164391,1
164393,1
164393,5
164395,1
164395,9
164395,11
164395,15
164397,1
164397,5
164397,17
164399,1
164399,6
164401,16
164403,9
164403,16
164405,1
164407,1
164407,6
164407,8
164411,3
164411,4
164411,8
164413,13
164413,16
164415,13
164415,16
164417,13
164417,16
164421,8
164423,1
164423,2
164423,15
164425,8
164425,18
164431,8
164435,8
164435,11
164437,8
164441,14
164443,5
164443,14
164447,8
164447,15
164449,2
164449,4
164449,5
164449,15
164451,7
164453,2
164453,8
164453,15
164453,16
164455,4
164467,16
164471,6
164471,8
164471,16
164473,6
164473,8
164473,11
164473,13
164481,2
164481,8
164481,14
164485,6
164485,8
164493,8
164493,15
164495,2
164495,5
164497,1
164499,5
164503,8
164505,8
164505,16
164507,8
164509,8
164509,9
164509,11
164509,14
164509,16
164511,5
164511,8
164513,7
164515,16
164518,8
164520,8
164522,8
164528,8
164532,1
164532,16
164534,6
164534,8
164536,13
164538,5
164538,7
164538,8
164540,7
164542,8
164546,8
164548,8
164550,8
164552,8
164556,5
164558,5
164560,5
164560,14
164562,5
164562,14
164564,8
164566,16
164568,1
164568,16
164576,1
164576,2
164576,9
164578,1
164578,8
164580,1
164580,16
164582,6
164582,8
164582,14
164584,8
164584,13
164584,16
164586,5
164588,8
164590,8
164598,7
164598,8
164600,1
164600,6
164600,16
164604,2
164606,16
164612,11
164612,16
164614,3
164614,5
164616,5
164616,11
164618,5
164618,8
164618,14
164620,5
164620,8
164622,7
164629,8
164631,3
164631,5
164633,3
164633,5
164635,11
164635,16
164641,7
164643,8
164645,8
164647,5
164647,14
164649,6
164651,8
164653,8
164655,7
164659,3
164663,3
164667,16
164669,5
164669,8
164671,16
164673,7
164677,16
164679,5
164679,8
164681,5
164681,6
164683,8
164685,11
164687,7
164689,6
164689,8
164693,7
164695,8
164695,15
164695,16
164697,7
164699,7
164701,1
164701,8
164703,7
164707,4
164707,5
164707,8
164711,14
164715,8
164717,8
164719,8
164719,14
164721,4
164723,13
164725,4
164725,5
164725,8
164727,1
164727,8
164727,14
164729,5
164731,4
164731,14
164733,14
164735,4
164735,5
164735,8
164737,8
164739,2
164739,5
164739,8
164741,5
164741,14
164747,4
164751,8
164751,14
164753,14
164755,8
164755,14
164757,5
164757,14
164759,5
164759,14
164761,14
164763,14
164763,18
164765,4
164765,8
164765,13
164767,1
164767,2
164767,4
164767,14
164769,8
164771,8
164771,14
164773,7
164779,1
164779,4
164779,5
164779,8
164781,4
164783,13
164785,4
164789,5
164789,8
164791,5
164791,8
164793,4
164797,4
164797,5
164797,8
164799,1
164799,8
164801,8
164807,5
164807,14
164809,8
164813,14
164817,5
164817,8
164821,1
164821,15
164821,16
164823,7
164825,1
164825,2
164825,5
164827,16
164829,5
164829,8
164831,8
164831,11
164831,16
164833,8
164835,13
164837,4
164839,4
164839,8
164841,4
164841,8
164843,1
164843,2
164843,4
164843,8
164843,18
164845,5
164845,8
164845,14
164849,8
164849,16
164849,18
164851,1
164851,4
164851,8
164851,16
164853,4
164853,8
164855,4
164855,8
164857,4
164857,8
164857,13
164859,2
164859,4
164859,9
164861,4
164861,8
164863,4
164863,8
164867,4
164869,5
164871,4
164871,8
164873,8
164875,8
164877,15
164877,16
164879,11
164881,1
164881,15
164885,7
164887,11
164889,5
164889,8
164893,7
164895,2
164895,3
164895,4
164897,8
164899,8
164901,5
164901,8
164903,8
164905,7
164905,8
164907,5
164907,8
164907,14
164909,5
164909,8
164909,14
164911,11
164913,8
164913,13
164913,16
164915,13
164917,7
164919,5
164921,5
164921,14
164923,3
164925,2
164925,8
164929,3
164929,4
164931,8
164931,16
164933,8
164933,16
164935,8
164937,8
164937,14
164939,6
164939,8
164939,16
164941,3
164941,5
164943,8
164943,14
164945,5
164947,6
164947,8
164947,16
164949,8
164951,8
164953,6
164953,8
164955,5
164955,8
164955,14
164957,3
164957,4
164959,1
164959,3
164959,4
164961,5
164961,8
164963,5
164963,8
164963,14
164965,8
164967,11
164967,15
164969,11
164971,5
164973,5
164973,8
164977,5
164981,1
164981,8
164981,14
164981,16
164981,17
164983,11
164985,1
164985,5
164987,5
164989,5
164991,18
164993,8
164993,14
164997,11
164997,13
164997,16
164999,6
164999,8
164999,14
165003,7
165009,11
165009,15
165013,11
165013,15
165015,5
165015,8
165015,14
165017,8
165023,9
165023,11
165025,11
165025,15
165027,8
165029,2
165029,15
165031,1
165031,5
165031,8
165033,5
165035,8
165039,1
165039,11
165039,16
165041,1
165041,11
165045,5
165049,14
165051,6
165051,13
165051,16
165053,5
165053,14
165057,8
165059,7
165065,9
165065,11
165065,15
165067,8
165071,5
165073,5
165075,8
165077,7
165079,7
165081,11
165081,16
165083,8
165083,14
165085,1
165085,3
165085,5
165087,13
165087,16
165087,18
165091,5
165091,9
165091,11
165091,15
165093,16
165095,8
165095,11
165095,16
165099,11
165101,13
165101,16
165103,5
165105,11
165105,16
165107,1
165107,17
165109,8
165111,8
165115,5
165115,8
165115,14
165117,7
165119,5
165121,5
165125,11
165127,8
165127,15
165129,4
165129,8
165133,5
165133,8
165135,5
165135,8
165137,5
165139,5
165141,2
165141,3
165141,4
165145,7
165147,7
165149,7
165149,18
165151,5
165151,11
165153,1
165153,2
165153,3
165153,4
165155,5
165157,8
165157,9
165157,11
165157,13
165159,7
165161,8
165163,7
165167,1
165167,18
165169,7
165171,11
165171,16
165173,16
165175,8
165177,4
165177,8
165179,8
165181,8
165181,16
165185,1
165185,2
165185,15
165187,15
165189,1
165189,16
165191,1
165191,16
165193,8
165193,9
165193,14
165195,5
165199,1
165201,6
165201,8
165201,16
165203,8
165205,11
165205,16
165207,8
165207,17
165211,1
165211,8
165211,16
165215,16
165219,1
165219,2
165219,15
165221,3
165221,5
165221,9
165223,5
165225,8
165227,6
165227,8
165227,16
165229,7
165231,8
165233,3
165235,5
165235,8
165239,7
165241,11
165241,15
165243,8
165243,13
165243,16
165249,2
165253,5
165257,14
165259,8
165263,6
165263,8
165263,13
165265,8
165265,11
165265,13
165271,3
165279,8
165279,17
165281,2
165281,8
165283,5
165285,8
165287,5
165291,8
165295,14
165297,4
165299,5
165299,8
165299,14
165301,5
165301,14
165303,5
165303,9
165305,14
165307,13
165309,4
165309,14
165313,4
165317,13
165319,13
165323,4
165323,14
165325,5
165325,8
165325,14
165327,5
165329,16
165331,7
165333,8
165335,11
165337,8
165339,7
165341,5
165343,5
165343,11
165343,15
165343,16
165347,1
165347,6
165347,8
165347,13
165347,16
165349,6
165349,8
165349,13
165349,14
165349,16
165351,7
165353,16
165353,18
165355,11
165355,13
165355,16
165357,5
165357,8
165357,14
165359,8
165361,1
165361,11
165365,8
165365,15
165367,3
165367,4
165369,8
165369,14
165369,17
165371,8
165375,5
165375,8
165377,5
165377,16
165379,8
165381,5
165383,9
165387,5
165387,14
165389,4
165391,4
165393,5
165393,8
165393,9
165397,4
165397,9
165397,11
165397,15
165401,8
165401,9
165401,14
165403,5
165403,8
165403,14
165405,4
165405,5
165405,9
165407,5
165407,13
165407,15
165409,6
165409,8
165411,8
165413,3
165413,8
165413,18
165415,5
165417,8
165419,8
165419,16
165421,7
165423,9
165423,11
165425,1
165425,14
165425,18
165431,8
165431,14
165437,1
165437,2
165437,4
165439,5
165441,8
165443,11
165449,8
165461,13
165469,8
165469,14
165471,8
165473,7
165475,1
165475,15
165477,1
165477,15
165477,16
165479,15
165479,16
165483,5
165485,5
165485,11
165487,5
165487,11
165491,7
165495,5
165495,6
165497,4
165497,5
165497,9
165499,4
165499,5
165499,8
165499,14
165501,4
165501,5
165501,9
165503,8
165505,11
165507,1
165507,15
165513,5
165513,8
165513,14
165515,8
165515,14
165525,5
165525,6
165525,8
165527,7
165529,8
165531,11
165533,2
165533,3
165535,11
165537,11
165539,7
165541,8
165541,14
165541,16
165543,6
165543,8
165543,16
165545,11
165545,13
165547,7
165549,8
165551,8
165553,8
165555,8
165557,5
165561,5
165563,5
165563,8
165565,5
165567,5
165569,11
165569,15
165571,7
165573,7
165577,8
165579,2
165579,8
165579,17
165581,1
165581,16
165583,8
165583,14
165585,8
165585,14
165587,8
165587,14
165589,11
165589,15
165591,5
165593,8
165599,2
165601,11
165601,16
165603,11
165605,3
165607,5
165607,8
165609,6
165609,8
165609,14
165611,1
165611,16
165613,8
165613,14
165615,7
165617,8
165617,14
165621,11
165621,15
165625,5
165627,1
165629,1
165629,3
165629,9
165631,1
165631,6
165631,8
165633,8
165635,16
165637,1
165637,2
165637,4
165637,9
165639,5
165639,9
165639,15
165641,8
165643,8
165643,14
165645,5
165647,16
165649,8
165649,16
165651,1
165651,8
165651,16
165653,7
165655,11
165655,16
165659,8
165661,9
165661,11
165663,8
165663,14
165663,17
165667,2
165667,15
165667,16
165669,5
165669,8
165669,14
165671,7
165673,8
165675,8
165675,15
165675,16
165677,8
165679,5
165679,14
165681,5
165683,5
165685,7
165689,11
165689,13
165689,16
165695,7
165699,1
165699,16
165701,1
165701,15
165703,8
165703,14
165703,16
165709,8
165709,14
165719,5
165721,5
165721,8
165721,15
165723,5
165723,8
165723,14
165725,5
165727,8
165727,16
165729,3
165731,7
165737,5
165737,14
165739,8
165739,14
165741,14
165743,4
165745,5
165745,14
165749,2
165749,3
165749,4
165753,7
165753,17
165755,8
165755,9
165757,3
165757,9
165759,6
165759,8
165763,8
165765,8
165765,14
165767,8
165769,11
165771,11
165771,18
165773,5
165773,9
165775,8
165775,14
165777,5
165779,18
165781,8
165787,18
165791,8
165793,5
165797,7
165799,1
165801,5
165801,8
165803,8
165805,2
165805,4
165805,9
165807,2
165807,11
165807,16
165809,18
165811,5
165811,14
165815,5
165815,6
165817,8
165819,5
165821,7
165823,7
165827,7
165831,1
165831,5
165831,8
165831,9
165831,16
165833,5
165833,11
165835,7
165837,7
165837,8
165841,7
165843,7
165847,7
165849,7
165851,7
165859,1
165859,2
165859,9
165859,15
165863,7
165865,7
165867,5
165867,7
165869,8
165869,14
165871,2
165871,8
165871,15
165871,16
165873,7
165875,11
165875,16
165877,3
165877,8
165877,11
165877,16
165879,11
165881,7
165883,6
165883,16
165885,1
165885,16
165889,16
165891,11
165893,5
165895,5
165895,8
165897,5
165899,7
165901,5
165901,14
165903,5
165905,1
165905,6
165905,16
165907,1
165907,6
165907,16
165909,1
165909,6
165909,16
165911,1
165911,6
165911,16
165913,1
165913,6
165913,16
165915,1
165915,6
165915,16
165917,8
165919,1
165919,2
165919,16
165925,8
165927,3
165927,4
165929,2
165929,3
165929,4
165931,2
165931,3
165931,4
165933,7
165935,5
165935,8
165937,8
165939,5
165939,8
165941,3
165945,8
165947,1
165947,5
165949,8
165951,5
165951,8
165953,13
165953,16
165957,5
165957,8
165959,3
165959,5
165959,8
165961,2
165961,3
165961,5
165961,8
165961,9
165967,14
165969,7
165973,18
165981,1
165983,1
165983,18
165985,18
165987,5
165987,17
165989,8
165991,1
165991,14
166001,18
166005,5
166005,17
166007,5
166007,7
166009,8
166011,6
166011,8
166011,14
166013,3
166013,5
166013,15
166015,5
166015,8
166018,8
166020,6
166020,8
166020,16
166022,7
166034,8
166036,8
166040,8
166042,3
166042,4
166044,11
166044,15
166044,16
166046,4
166046,8
166046,14
166048,8
166048,14
166050,8
166052,5
166052,14
166054,1
166054,8
166056,5
166056,16
166058,8
166060,2
166060,8
166062,1
166062,5
166064,1
166064,8
166064,17
166066,1
166066,8
166066,17
166066,18
166068,2
166068,9
166070,5
166070,8
166072,8
166074,5
166074,14
166076,5
166076,14
166076,16
166126,8
166126,16
166136,6
166136,8
166136,13
166138,8
166138,16
166143,8
166143,17
166145,7
166147,5
166147,8
166147,14
166149,8
166151,8
166153,2
166153,5
166153,8
166155,8
166157,5
166157,8
166157,14
166161,8
166161,14
166163,1
166163,2
166163,6
166163,8
166163,9
166163,11
166163,13
166165,1
166165,2
166165,5
166167,5
166167,8
166167,14
166169,1
166169,5
166169,6
166171,11
166173,14
166177,8
166179,4
166179,8
166183,2
166183,3
166183,4
166185,5
166187,8
166187,16
166189,5
166191,4
166193,4
166193,5
166193,9
166195,8
166197,4
166197,8
166199,4
166201,5
166201,8
166201,14
166203,2
166203,4
166203,9
166203,15
166205,6
166205,9
166205,13
166207,5
166209,4
166209,9
166213,8
166213,14
166217,4
166217,8
166221,4
166221,9
166233,6
166233,13
166235,8
166235,16
166237,17
166239,1
166239,2
166239,5
166241,15
166245,5
166251,8
166251,16
166253,6
166253,8
166255,5
166257,5
166259,7
166263,8
166265,11
166269,2
166269,8
166271,5
166275,8
166279,5
166281,5
166281,11
166283,8
166285,2
166287,1
166291,3
166291,8
166291,14
166295,3
166295,8
166295,9
166297,1
166297,2
166297,3
166299,3
166301,6
166301,8
166301,14
166301,16
166306,16
166310,8
166312,8
166314,1
166314,11
166314,16
166316,7
166318,5
166318,6
166318,14
166320,7
166322,7
166324,7
166326,1
166326,8
166326,16
166328,7
166330,5
166332,6
166332,8
166332,16
166334,5
166334,8
166336,5
166336,14
166338,5
166338,14
166340,1
166340,13
166340,16
166342,8
166342,14
166344,5
166346,5
166346,14
166348,8
166369,7
166371,7
166373,7
166377,7
166379,8
166379,14
166381,5
166383,5
166389,1
166389,9
166389,15
166391,5
166393,7
166395,5
166401,3
166401,4
166401,9
166401,15
166405,5
166409,7
166413,2
166413,9
166417,5
166417,8
166419,8
166423,1
166423,6
166423,8
166423,16
166425,5
166425,8
166429,8
166437,7
166441,8
166441,16
166443,5
166443,8
166447,8
166449,8
166449,14
166451,6
166451,8
166453,8
166455,3
166457,15
166459,1
166459,5
166459,15
166461,2
166461,3
166461,4
166461,5
166461,9
166463,6
166463,7
166465,7
166467,8
166467,13
166467,16
166472,5
166474,8
166476,11
166476,13
166476,16
166478,11
166480,1
166480,16
166482,8
166482,11
166482,15
166482,16
166484,7
166486,8
166488,1
166488,8
166488,14
166490,7
166492,5
166494,1
166494,2
166494,16
166496,5
166498,13
166500,11
166504,8
166506,8
166508,4
166508,5
166508,8
166512,7
166514,8
166514,14
166516,8
166516,11
166516,13
166520,5
166522,8
166522,14
166524,5
166524,8
166524,11
166526,2
166526,15
166528,1
166528,2
166528,9
166528,15
166530,16
166532,6
166532,8
166534,8
166534,11
166534,16
166536,8
166538,7
166542,7
166544,16
166550,8
166550,15
166552,8
166552,17
166554,5
166556,2
166556,4
166556,9
166558,1
166558,11
166560,1
166560,8
166560,16
166564,5
166564,9
166566,6
166566,8
166566,13
166568,16
166570,7
166572,8
166574,5
166574,8
166576,5
166576,8
166578,5
166578,8
166578,14
166583,5
166583,15
166587,5
166587,9
166587,14
166589,1
166589,5
166589,11
166589,15
166589,16
166591,2
166591,5
166591,14
166593,5
166593,8
166593,14
166595,5
166595,11
166597,8
166599,6
166599,8
166601,1
166601,5
166601,6
166603,11
166605,11
166607,1
166607,8
166609,11
166609,15
166615,3
166619,5
166621,8
166623,5
166623,8
